_id,price
124011,100000
125232,100000
39470,100000
44740,100000
8103,100000
81532,100000
52628,100000
65537,100000
80481,100000
72329,100000
18773,100000
39690,100000
21445,100000
18515,100000
142614,100000
79929,100000
126385,100000
37162,100000
55410,100000
75883,100000
68353,100000
137308,100000
13344,100000
52690,100000
56564,100000
118762,100000
139647,100000
19474,100000
76043,100000
71870,100000
72688,100000
34462,100000
18003,100000
49779,100000
32175,100000
40099,100000
32059,100000
125269,100000
73985,100000
28267,100000
28464,100000
120046,100000
11280,100000
8096,100000
74329,100000
133623,100000
36839,100000
115184,100000
137320,100000
23607,100000
77364,100000
17669,100000
117691,100000
140695,100000
115259,100000
40119,100000
33226,100000
79015,100000
29832,100000
31970,100000
138642,100000
2842,100000
74575,100000
77802,100000
63702,100000
20403,100000
123004,100000
62136,100000
63930,100000
59182,100000
40129,100000
110621,100000
9242,100000
54401,100000
4512,100000
48378,100000
74455,100000
78647,100000
140399,100000
31951,100000
56728,100000
3106,100000
79890,100000
21050,100000
61479,100000
40616,100000
35189,100000
111696,100000
132831,100000
78137,100000
53968,100000
123849,100000
126328,100000
73695,100000
48576,100000
38027,100000
81323,100000
112239,100000
110469,100000
127648,100000
40954,100000
117807,100000
146796,100000
77870,100000
126162,100000
52182,100000
31011,100000
18977,100000
125958,100000
81737,100000
30768,100000
15481,100000
41887,100000
50953,100000
130356,100000
145741,100000
20629,100000
128332,100000
32501,100000
55408,100000
31364,100000
29967,100000
110476,100000
134744,100000
14537,100000
135699,100000
124874,100000
64779,100000
128576,100000
128610,100000
63748,100000
138748,100000
6617,100000
131624,100000
4961,100000
128452,100000
5221,100000
30659,100000
47498,100000
3399,100000
69419,100000
43470,100000
40178,100000
139807,100000
120973,100000
5636,100000
65720,100000
39256,100000
62520,100000
139905,100000
17353,100000
1574,100000
122304,100000
48669,100000
70186,100000
68324,100000
25723,100000
126379,100000
20258,100000
14246,100000
43873,100000
111826,100000
13659,100000
130744,100000
62404,100000
489,100000
65145,100000
132135,100000
124407,100000
34603,100000
74749,100000
57994,100000
73947,100000
53008,100000
111483,100000
76488,100000
28234,100000
19878,100000
6772,100000
14106,100000
22308,100000
76104,100000
14055,100000
146211,100000
17604,100000
139500,100000
134945,100000
145037,100000
119643,100000
139245,100000
125173,100000
134689,100000
69464,100000
124263,100000
41115,100000
142314,100000
16008,100000
39372,100000
56666,100000
29641,100000
120945,100000
34841,100000
120312,100000
56704,100000
56609,100000
15310,100000
114623,100000
47157,100000
115683,100000
30494,100000
139442,100000
124866,100000
52097,100000
48944,100000
40767,100000
45659,100000
1099,100000
57987,100000
120961,100000
17464,100000
116623,100000
66750,100000
65242,100000
64749,100000
115914,100000
4090,100000
4004,100000
74078,100000
115041,100000
143814,100000
121181,100000
30746,100000
124463,100000
43220,100000
74181,100000
71416,100000
6129,100000
31669,100000
3942,100000
22861,100000
135709,100000
26810,100000
5943,100000
53678,100000
118376,100000
77813,100000
36762,100000
19866,100000
5236,100000
41359,100000
141149,100000
42819,100000
128658,100000
45544,100000
43995,100000
34004,100000
112467,100000
129884,100000
2414,100000
71079,100000
115573,100000
39692,100000
128331,100000
128789,100000
120335,100000
131493,100000
27258,100000
119935,100000
58065,100000
45195,100000
124097,100000
126751,100000
36795,100000
43254,100000
60563,100000
47942,100000
60564,100000
3148,100000
41957,100000
111941,100000
26271,100000
125130,100000
55585,100000
41751,100000
12165,100000
59002,100000
8308,100000
130769,100000
124988,100000
19422,100000
123384,100000
57475,100000
40900,100000
146060,100000
57508,100000
4032,100000
48112,100000
139393,100000
52830,100000
61702,100000
18404,100000
114358,100000
35874,100000
3114,100000
15306,100000
12561,100000
146828,100000
27830,100000
73526,100000
60576,100000
58080,100000
125426,100000
8035,100000
76852,100000
64516,100000
2737,100000
55897,100000
75778,100000
65643,100000
33076,100000
130615,100000
50196,100000
33618,100000
69429,100000
141826,100000
71464,100000
62839,100000
146019,100000
40250,100000
27453,100000
124365,100000
73684,100000
29329,100000
118226,100000
59321,100000
22328,100000
143028,100000
110808,100000
129124,100000
70665,100000
111670,100000
80626,100000
66787,100000
29590,100000
125249,100000
13942,100000
118699,100000
11139,100000
52300,100000
119686,100000
33632,100000
129123,100000
113233,100000
75965,100000
125046,100000
138346,100000
116737,100000
61010,100000
144081,100000
51245,100000
63158,100000
62686,100000
146652,100000
42057,100000
133431,100000
112453,100000
125168,100000
75337,100000
13281,100000
7734,100000
113059,100000
131531,100000
29488,100000
141530,100000
32816,100000
25500,100000
135670,100000
247,100000
18759,100000
7383,100000
10489,100000
125048,100000
7575,100000
127765,100000
67789,100000
82728,100000
142230,100000
5999,100000
63819,100000
15697,100000
137801,100000
1212,100000
117386,100000
7045,100000
33151,100000
5412,100000
14252,100000
42394,100000
1946,100000
126246,100000
19807,100000
112380,100000
11003,100000
141055,100000
14997,100000
125175,100000
45217,100000
133244,100000
77473,100000
15907,100000
35519,100000
10391,100000
39327,100000
6570,100000
15187,100000
6627,100000
121907,100000
73293,100000
69060,100000
131670,100000
123468,100000
114248,100000
132765,100000
51902,100000
34144,100000
141291,100000
29429,100000
129835,100000
121777,100000
13893,100000
7627,100000
73459,100000
36070,100000
132194,100000
49820,100000
139621,100000
2647,100000
18919,100000
74515,100000
55065,100000
42997,100000
75532,100000
115023,100000
17037,100000
79587,100000
115130,100000
82940,100000
6899,100000
22791,100000
17318,100000
16592,100000
140920,100000
70627,100000
77781,100000
118486,100000
69745,100000
140831,100000
16585,100000
4919,100000
40620,100000
15715,100000
57204,100000
116464,100000
124967,100000
8115,100000
77724,100000
134034,100000
133455,100000
2847,100000
135401,100000
43987,100000
44198,100000
56962,100000
77976,100000
43518,100000
7418,100000
144402,100000
130052,100000
23768,100000
25902,100000
44134,100000
17288,100000
24238,100000
69574,100000
115227,100000
82117,100000
73616,100000
113844,100000
44370,100000
26917,100000
73529,100000
40755,100000
45736,100000
40070,100000
16563,100000
18282,100000
57707,100000
119476,100000
75715,100000
14712,100000
29381,100000
140322,100000
4822,100000
15266,100000
61971,100000
66336,100000
139578,100000
140360,100000
62955,100000
14100,100000
49576,100000
139320,100000
42395,100000
20558,100000
140211,100000
77507,100000
83159,100000
13698,100000
14955,100000
72019,100000
12348,100000
60059,100000
19924,100000
59453,100000
41512,100000
70537,100000
63894,100000
3558,100000
51116,100000
27287,100000
47980,100000
319,100000
20678,100000
37612,100000
36983,100000
22842,100000
50771,100000
123906,100000
138366,100000
54130,100000
65986,100000
72555,100000
124540,100000
61688,100000
71666,100000
13120,100000
133612,100000
41660,100000
127198,100000
43657,100000
80925,100000
61956,100000
111588,100000
20215,100000
19040,100000
135462,100000
51850,100000
48966,100000
133438,100000
25362,100000
27107,100000
51939,100000
145175,100000
145897,100000
131971,100000
26930,100000
24053,100000
28704,100000
139165,100000
6720,100000
123464,100000
77787,100000
41235,100000
118657,100000
52047,100000
75642,100000
51363,100000
24439,100000
80773,100000
41931,100000
24297,100000
44052,100000
56626,100000
2297,100000
31631,100000
43985,100000
132811,100000
66307,100000
142207,100000
141101,100000
42352,100000
58378,100000
19222,100000
20031,100000
49545,100000
13903,100000
78605,100000
75358,100000
18413,100000
23103,100000
34749,100000
14330,100000
25156,100000
62346,100000
18655,100000
142175,100000
114804,100000
125772,100000
127182,100000
46720,100000
70127,100000
4013,100000
137756,100000
58022,100000
71761,100000
73783,100000
127107,100000
125186,100000
80603,100000
1868,100000
47608,100000
137469,100000
54206,100000
147136,100000
22207,100000
122246,100000
143202,100000
46542,100000
133481,100000
23055,100000
50762,100000
111680,100000
144013,100000
17894,100000
61446,100000
26492,100000
74271,100000
113909,100000
18214,100000
139508,100000
138778,100000
16850,100000
113055,100000
114758,100000
123206,100000
17458,100000
77455,100000
126337,100000
10394,100000
59540,100000
72590,100000
140163,100000
8425,100000
82943,100000
112595,100000
49491,100000
10036,100000
115655,100000
114114,100000
125470,100000
144324,100000
12505,100000
61990,100000
126687,100000
125392,100000
112286,100000
31608,100000
67856,100000
43233,100000
48217,100000
38768,100000
65717,100000
127511,100000
80717,100000
33220,100000
53310,100000
22836,100000
76805,100000
146281,100000
133339,100000
34044,100000
10749,100000
66854,100000
41154,100000
25661,100000
68445,100000
68405,100000
34635,100000
80658,100000
8484,100000
77421,100000
137411,100000
77344,100000
125783,100000
31025,100000
129028,100000
12898,100000
78695,100000
139464,100000
63218,100000
27280,100000
118335,100000
122782,100000
38779,100000
126104,100000
132412,100000
45958,100000
27536,100000
41460,100000
139711,100000
142299,100000
111484,100000
6189,100000
39841,100000
49199,100000
122123,100000
67488,100000
6661,100000
33271,100000
113050,100000
134578,100000
137446,100000
43203,100000
34844,100000
45551,100000
29243,100000
115546,100000
45308,100000
65238,100000
44922,100000
8130,100000
65651,100000
66702,100000
13651,100000
31681,100000
122292,100000
130408,100000
36971,100000
2165,100000
10865,100000
10235,100000
59139,100000
66450,100000
27210,100000
42335,100000
29977,100000
65224,100000
72335,100000
143159,100000
119307,100000
55369,100000
67752,100000
130969,100000
31022,100000
10374,100000
17479,100000
137340,100000
8161,100000
25913,100000
144918,100000
11432,100000
126537,100000
126807,100000
48777,100000
122411,100000
18405,100000
21165,100000
52991,100000
65084,100000
56985,100000
119382,100000
141830,100000
26998,100000
132658,100000
36447,100000
10494,100000
58049,100000
131935,100000
36153,100000
35258,100000
139990,100000
65968,100000
17588,100000
17744,100000
122488,100000
136085,100000
21172,100000
18806,100000
47179,100000
43008,100000
136530,100000
118007,100000
142871,100000
56169,100000
82445,100000
124052,100000
12987,100000
145454,100000
145423,100000
43769,100000
57285,100000
21859,100000
15062,100000
141327,100000
13178,100000
124736,100000
112211,100000
145146,100000
15324,100000
60021,100000
144458,100000
113197,100000
54029,100000
37649,100000
119434,100000
21018,100000
132147,100000
69334,100000
37342,100000
37507,100000
68483,100000
44883,100000
67936,100000
31332,100000
127475,100000
57249,100000
20730,100000
44617,100000
38349,100000
113908,100000
142948,100000
140308,100000
125871,100000
125105,100000
73019,100000
58589,100000
124008,100000
19528,100000
81496,100000
37895,100000
137605,100000
146596,100000
34897,100000
20361,100000
76676,100000
145336,100000
38928,100000
131447,100000
133409,100000
133692,100000
73470,100000
136228,100000
66704,100000
46023,100000
43876,100000
142699,100000
79416,100000
67117,100000
61155,100000
136124,100000
14395,100000
141124,100000
135970,100000
15694,100000
79898,100000
60801,100000
68474,100000
27270,100000
21002,100000
36248,100000
118187,100000
37114,100000
138442,100000
76304,100000
17133,100000
35384,100000
82828,100000
52841,100000
137333,100000
135506,100000
3354,100000
75510,100000
7810,100000
44890,100000
26343,100000
48349,100000
20167,100000
20609,100000
114904,100000
4872,100000
67064,100000
15118,100000
45284,100000
63415,100000
18044,100000
74039,100000
130756,100000
193,100000
39307,100000
48289,100000
48350,100000
6202,100000
69638,100000
45505,100000
18928,100000
78276,100000
19035,100000
35742,100000
146757,100000
70770,100000
11371,100000
29347,100000
74876,100000
78782,100000
75330,100000
125513,100000
34157,100000
56087,100000
54120,100000
139745,100000
133733,100000
41458,100000
9204,100000
50536,100000
137882,100000
136090,100000
34934,100000
75440,100000
19551,100000
8943,100000
130902,100000
6000,100000
11325,100000
44521,100000
35355,100000
68434,100000
50924,100000
22966,100000
72832,100000
141745,100000
136253,100000
9916,100000
122576,100000
17599,100000
10347,100000
5810,100000
77037,100000
29919,100000
73735,100000
137393,100000
80948,100000
77709,100000
33286,100000
118547,100000
59701,100000
15951,100000
121681,100000
67308,100000
64343,100000
121380,100000
46311,100000
30656,100000
128390,100000
139587,100000
76679,100000
68691,100000
16108,100000
5167,100000
10713,100000
125197,100000
5414,100000
146074,100000
38895,100000
78725,100000
21856,100000
10334,100000
37521,100000
66932,100000
116493,100000
146698,100000
2784,100000
21,100000
24988,100000
131601,100000
135392,100000
75940,100000
72828,100000
46000,100000
127008,100000
67985,100000
140033,100000
43902,100000
146766,100000
58742,100000
61667,100000
14740,100000
14825,100000
142773,100000
37944,100000
28985,100000
125161,100000
111495,100000
123317,100000
7906,100000
32768,100000
111579,100000
129318,100000
53740,100000
12377,100000
80140,100000
51459,100000
134317,100000
133388,100000
1226,100000
42472,100000
124194,100000
132560,100000
69920,100000
18334,100000
121951,100000
74124,100000
77418,100000
80765,100000
143511,100000
122811,100000
47683,100000
83148,100000
12082,100000
123872,100000
125569,100000
132878,100000
74380,100000
30512,100000
146595,100000
126763,100000
82552,100000
59047,100000
117869,100000
45725,100000
45083,100000
59204,100000
25537,100000
51099,100000
115639,100000
5075,100000
111345,100000
34301,100000
26769,100000
75176,100000
142784,100000
82524,100000
80767,100000
145990,100000
49218,100000
115568,100000
135515,100000
11610,100000
1258,100000
6620,100000
75142,100000
54363,100000
142636,100000
130573,100000
61429,100000
115881,100000
18009,100000
19937,100000
62368,100000
20694,100000
56440,100000
118868,100000
75073,100000
78418,100000
54192,100000
119196,100000
124363,100000
48392,100000
77477,100000
110409,100000
64372,100000
13342,100000
30529,100000
73733,100000
40779,100000
1345,100000
121135,100000
126451,100000
63011,100000
120801,100000
60025,100000
130805,100000
49912,100000
121112,100000
43373,100000
71084,100000
41295,100000
19208,100000
36255,100000
129705,100000
60533,100000
10592,100000
144374,100000
63051,100000
18657,100000
45,100000
67492,100000
127292,100000
14709,100000
77982,100000
64509,100000
136078,100000
48371,100000
131526,100000
80243,100000
112719,100000
26166,100000
25870,100000
121554,100000
11996,100000
16246,100000
115761,100000
11006,100000
31824,100000
54406,100000
17335,100000
115584,100000
8182,100000
136210,100000
140029,100000
58457,100000
64718,100000
74225,100000
125947,100000
51993,100000
146863,100000
14202,100000
14878,100000
111450,100000
142483,100000
126315,100000
961,100000
28171,100000
53535,100000
61949,100000
13542,100000
32561,100000
485,100000
139079,100000
82503,100000
22942,100000
50697,100000
25238,100000
33995,100000
139236,100000
16199,100000
1693,100000
141563,100000
66609,100000
137186,100000
29708,100000
120099,100000
52870,100000
19791,100000
140019,100000
73839,100000
126043,100000
11718,100000
141301,100000
127612,100000
125008,100000
31533,100000
57798,100000
63204,100000
20715,100000
119693,100000
111237,100000
73749,100000
23738,100000
67195,100000
33148,100000
57445,100000
1106,100000
16311,100000
66890,100000
146274,100000
51676,100000
18732,100000
63089,100000
17748,100000
14073,100000
61296,100000
119651,100000
141271,100000
41747,100000
138682,100000
4937,100000
126685,100000
40639,100000
146381,100000
12311,100000
22576,100000
56334,100000
113030,100000
52569,100000
134931,100000
70992,100000
140576,100000
15459,100000
15371,100000
25508,100000
9490,100000
12437,100000
142180,100000
13965,100000
19907,100000
18359,100000
4980,100000
37868,100000
136584,100000
116004,100000
134824,100000
47861,100000
136918,100000
130102,100000
145440,100000
142448,100000
141257,100000
32597,100000
117001,100000
74826,100000
46474,100000
130579,100000
52090,100000
39584,100000
42462,100000
7079,100000
145131,100000
37200,100000
34957,100000
137702,100000
120181,100000
122163,100000
138250,100000
61888,100000
74803,100000
130353,100000
76340,100000
116742,100000
74544,100000
53889,100000
114227,100000
4731,100000
126107,100000
140815,100000
33484,100000
10679,100000
3438,100000
139214,100000
9835,100000
139757,100000
124005,100000
124630,100000
40423,100000
140144,100000
111060,100000
117364,100000
73755,100000
77270,100000
119703,100000
26850,100000
72185,100000
43006,100000
49400,100000
47251,100000
77132,100000
13014,100000
50808,100000
139907,100000
120203,100000
144020,100000
139738,100000
1972,100000
68548,100000
128482,100000
114079,100000
18224,100000
7017,100000
135621,100000
7026,100000
325,100000
114828,100000
113577,100000
30367,100000
74710,100000
41457,100000
82673,100000
42918,100000
4803,100000
50264,100000
70141,100000
112461,100000
114761,100000
132902,100000
138863,100000
26877,100000
121530,100000
7128,100000
8487,100000
50786,100000
147035,100000
71969,100000
42294,100000
39904,100000
55360,100000
45383,100000
80652,100000
118815,100000
43090,100000
50554,100000
57,100000
57129,100000
116752,100000
133214,100000
39840,100000
46360,100000
23056,100000
10405,100000
44352,100000
18760,100000
133871,100000
38712,100000
115304,100000
44865,100000
21765,100000
53627,100000
133110,100000
130799,100000
67612,100000
146809,100000
113985,100000
56468,100000
1706,100000
143408,100000
68372,100000
29380,100000
27606,100000
72080,100000
19316,100000
75348,100000
124309,100000
134327,100000
80966,100000
2049,100000
123455,100000
57975,100000
38571,100000
74464,100000
145264,100000
13450,100000
138989,100000
24393,100000
15028,100000
138202,100000
53020,100000
139825,100000
77906,100000
18706,100000
61766,100000
119815,100000
32663,100000
140693,100000
20148,100000
15550,100000
145359,100000
118564,100000
16125,100000
128464,100000
64633,100000
3666,100000
141151,100000
46053,100000
44848,100000
33980,100000
139179,100000
56006,100000
46685,100000
82907,100000
122616,100000
116106,100000
43213,100000
18362,100000
11288,100000
120310,100000
130268,100000
68200,100000
10832,100000
6140,100000
122483,100000
859,100000
59723,100000
25374,100000
141118,100000
146571,100000
39519,100000
141204,100000
35986,100000
143325,100000
133974,100000
52585,100000
41273,100000
62984,100000
4664,100000
35888,100000
58893,100000
142637,100000
68192,100000
61158,100000
15659,100000
76524,100000
36334,100000
66496,100000
133059,100000
146292,100000
115284,100000
141471,100000
2995,100000
70867,100000
46194,100000
115901,100000
131519,100000
24934,100000
40652,100000
10302,100000
112124,100000
115933,100000
67140,100000
127865,100000
2274,100000
79556,100000
124302,100000
74185,100000
40934,100000
121230,100000
137481,100000
51845,100000
126679,100000
124828,100000
